,Log2FC,Std.Error,df,t value,Pr(>|t|),FDR,diffexpressed,delabel
TMEM65,-0.061670529,0.198417723,104.0682938,-0.310811597,0.756565527,0.875975709,NO,NA
NDUFB8,-0.051306602,0.165251785,116.3338737,-0.310475326,0.756755077,0.875975709,NO,NA
TMEM164,-0.069967193,0.225580488,117.7782261,-0.310165091,0.756983575,0.876117843,NO,NA
DDX6,0.052856517,0.170523097,114.1959356,0.309966905,0.757151068,0.87618934,NO,NA
TBC1D1,0.082431096,0.266347447,110.4748488,0.30948709,0.757534006,0.876412826,NO,NA
AFF4,-0.059574909,0.192625124,116.568684,-0.309279016,0.757661426,0.876412826,NO,NA
KRTAP4-7,-0.086100797,0.27826401,100.0105564,-0.309421248,0.757644851,0.876412826,NO,NA
HNRNPL,-0.044396105,0.143740629,116.2945082,-0.308862607,0.757978673,0.876657444,NO,NA
ATP6AP1,0.04674618,0.151513591,98.97050629,0.308527965,0.758329095,0.876940358,NO,NA
PLA2G4B,0.079117445,0.257207023,107.4787258,0.307602195,0.758980321,0.877448584,NO,NA
MAX,-0.04503297,0.146397416,115.2245357,-0.307607686,0.758936184,0.877448584,NO,NA
SMARCA2,-0.067236285,0.219200151,115.416673,-0.306734665,0.759598035,0.877641935,NO,NA
EYA2,-0.086315853,0.281761465,116.7029435,-0.306343713,0.759888818,0.877641935,NO,NA
USP6NL,0.069430582,0.226522713,109.9169313,0.306506051,0.759799221,0.877641935,NO,NA
LRRC40,-0.059516778,0.194214184,118,-0.306449182,0.759802732,0.877641935,NO,NA
MIB1,0.051145312,0.166468772,105.2571893,0.307236673,0.759270273,0.877641935,NO,NA
NUP35,0.061605945,0.20040161,73.81520928,0.307412428,0.759395131,0.877641935,NO,NA
AGO1,0.060732923,0.197916179,111.5989585,0.306861838,0.75952037,0.877641935,NO,NA
NABP2,0.060370078,0.197330676,105.5453573,0.305933572,0.760257842,0.877945798,NO,NA
KIF14,0.064913477,0.211964365,61.27588686,0.306247122,0.760454645,0.878050724,NO,NA
PPP1R14B,-0.047727552,0.15638515,108.89538,-0.305192356,0.760802232,0.878329697,NO,NA
LAMTOR5,0.056654513,0.186092757,114.7257013,0.304442331,0.761342465,0.878830968,NO,NA
GTPBP1,0.072456319,0.238274778,99.75747998,0.304087237,0.76169482,0.879115258,NO,NA
IRF2,-0.065451738,0.215328166,95.70370067,-0.303962734,0.761816172,0.879132893,NO,NA
TRIM28,-0.044383241,0.146426856,112.1156967,-0.303108611,0.762368798,0.879525696,NO,NA
VPS25,-0.055522572,0.183138387,117.6492011,-0.303172769,0.76229364,0.879525696,NO,NA
UFD1,-0.049975546,0.165045422,117.7925127,-0.302798743,0.76257732,0.879643818,NO,NA
TPR,-0.052456907,0.173534189,117.1445597,-0.302285719,0.762970315,0.879974669,NO,NA
EXOSC4,-0.061169119,0.202660153,113.2816899,-0.301831013,0.763334299,0.880271973,NO,NA
NF1,-0.06301004,0.209348394,115.0301562,-0.30098172,0.763971794,0.880578695,NO,NA
EEF1E1,0.061082388,0.203003006,117.9087557,0.300894006,0.764025265,0.880578695,NO,NA
SF3B5,-0.051521156,0.171110774,112.4186306,-0.301098258,0.763895768,0.880578695,NO,NA
TMED7,0.05120253,0.170136088,111.8632071,0.300950434,0.764010953,0.880578695,NO,NA
ZNF189,0.070223582,0.233287264,84.77009943,0.301017643,0.764138143,0.880586336,NO,NA
FMOD,0.099999434,0.332711076,116.8621918,0.300559379,0.764284556,0.880632615,NO,NA
SFSWAP,-0.057663017,0.191969587,105.5316762,-0.300375793,0.764481446,0.880737034,NO,NA
RAP2C,-0.083627458,0.279114167,117.8031514,-0.299617388,0.764997018,0.881208518,NO,NA
NEDD1,0.070093199,0.234032475,106.9627746,0.299502019,0.765138233,0.881248704,NO,NA
NAA25,-0.055081632,0.184407403,113.6825337,-0.29869534,0.765717818,0.881793702,NO,NA
MCM2,0.059619792,0.199999631,117.034204,0.298099508,0.766155789,0.882132954,NO,NA
HIGD2A,0.047504083,0.159363201,105.1075802,0.298086903,0.766225282,0.882132954,NO,NA
CAMK2N1,-0.088251922,0.296434973,111.1332921,-0.297710898,0.766479649,0.882220028,NO,NA
ADGRA3,-0.069401902,0.233186142,117.8517532,-0.297624471,0.766513806,0.882220028,NO,NA
TCOF1,0.073340338,0.246533001,84.71323625,0.297486901,0.76682311,0.882330964,NO,NA
C5orf51,-0.047602026,0.160110051,111.1296732,-0.297308166,0.766786283,0.882330964,NO,NA
AK3,-0.068788643,0.232101366,116.7393211,-0.296373281,0.767471639,0.8829546,NO,NA
MARCHF2,0.063882627,0.215765615,114.6549237,0.296074178,0.767709026,0.883105122,NO,NA
RIC8A,-0.052778529,0.178473942,92.96185359,-0.295721202,0.76810255,0.883435184,NO,NA
ATP2C1,0.051254382,0.173593642,117.6312912,0.29525495,0.768319634,0.883562249,NO,NA
RRP15,-0.069815853,0.236592985,105.8441914,-0.295088432,0.768504373,0.883652087,NO,NA
RIF1,0.059487086,0.201826565,91.23951499,0.294743588,0.768859358,0.883937628,NO,NA
NDUFA6,0.043643488,0.148386491,106.8030255,0.294120362,0.76923678,0.884004704,NO,NA
P4HA2,-0.076167071,0.258789853,87.53121392,-0.29432016,0.769210112,0.884004704,NO,NA
PDE4DIP,-0.076167698,0.258999762,112.0652287,-0.294084047,0.769237684,0.884004704,NO,NA
FADD,-0.049339185,0.168194573,100.4078961,-0.293345879,0.769863231,0.884478301,NO,NA
PIK3R4,-0.063295241,0.215641617,84.31896812,-0.293520525,0.769845553,0.884478301,NO,NA
BTG2,0.084487739,0.288278263,105.9454045,0.293077037,0.770036543,0.884554798,NO,NA
FBXO28,0.071785142,0.245644374,94.10347815,0.292231981,0.770752577,0.884867543,NO,NA
TMEM128,0.066846259,0.228930293,117.8859031,0.291993944,0.770804489,0.884867543,NO,NA
GNB4,0.080323664,0.274991304,116.7067615,0.292095286,0.770732377,0.884867543,NO,NA
RILPL2,-0.063145437,0.216269926,112.6605754,-0.291975116,0.770842623,0.884867543,NO,NA
FUNDC2,-0.051483802,0.17604471,117.9852967,-0.292447312,0.770458294,0.884867543,NO,NA
NDC1,0.062218647,0.213269373,117.9125383,0.291737373,0.771000067,0.88492571,NO,NA
RPL37A,0.03344038,0.114921836,95.79913965,0.290983687,0.771692849,0.885195571,NO,NA
SHC1,0.07706629,0.265182768,116.6289403,0.290615755,0.771861346,0.885195571,NO,NA
BBX,0.052165462,0.179436383,116.8796245,0.290718419,0.771781909,0.885195571,NO,NA
CLNS1A,-0.061001883,0.210025773,117.8580699,-0.290449511,0.771982817,0.885195571,NO,NA
KIF4A,0.055627042,0.190770054,64.51766847,0.291592107,0.771534003,0.885195571,NO,NA
BEX3,-0.083803981,0.288421083,108.6947015,-0.290561217,0.771940579,0.885195571,NO,NA
SAE1,-0.061909477,0.213002611,116.2613845,-0.290651257,0.771835887,0.885195571,NO,NA
ACTR3B,-0.075202946,0.259489821,116.7623751,-0.289810773,0.772475024,0.885508036,NO,NA
KATNA1,-0.075857459,0.261568673,78.25786575,-0.290009724,0.772575846,0.885508036,NO,NA
MCM7,-0.069974718,0.241369047,117.9915901,-0.289907589,0.772395787,0.885508036,NO,NA
KRTAP9-2,-0.076212618,0.263354919,111.8681659,-0.289391282,0.772817613,0.885662662,NO,NA
SSBP3,-0.052297241,0.181051321,113.7709657,-0.288853132,0.773219422,0.885685933,NO,NA
SLC37A4,-0.063154178,0.218335678,107.4164674,-0.289252672,0.772945559,0.885685933,NO,NA
PIGO,0.054445373,0.188454369,97.85453345,0.288904807,0.773265373,0.885685933,NO,NA
SYS1,-0.062613124,0.216774566,117.5651641,-0.288839806,0.77321265,0.885685933,NO,NA
MACF1,-0.051233805,0.177828433,116.9202351,-0.288108058,0.773774122,0.885825129,NO,NA
GPKOW,-0.060330001,0.208950121,58.20546212,-0.2887292,0.773814422,0.885825129,NO,NA
PPP1R8,-0.050818813,0.176179029,114.6060935,-0.28844984,0.773523466,0.885825129,NO,NA
GLRX2,0.056523563,0.196003511,99.55091188,0.288380359,0.773655182,0.885825129,NO,NA
FTSJ3,-0.065321603,0.226996491,103.5832747,-0.287764812,0.774101729,0.886031643,NO,NA
TRMT61B,-0.059027562,0.204651288,44.50861488,-0.288429954,0.77435665,0.886201038,NO,NA
POT1,0.075031347,0.261365131,111.1654584,0.287074816,0.774589448,0.88634507,NO,NA
PRKX,0.06323021,0.220739495,106.8298018,0.2864472,0.775090402,0.886776569,NO,NA
SNRK,0.04334626,0.151089132,60.17855037,0.286891977,0.775180531,0.886776569,NO,NA
PSMD11,-0.071417221,0.250235134,116.5297274,-0.285400457,0.775844019,0.887413087,NO,NA
MYO9B,-0.058560979,0.20548549,91.57423572,-0.28498839,0.776296572,0.887685705,NO,NA
SYNM,-0.088453177,0.310514791,109.6227687,-0.284859787,0.77628902,0.887685705,NO,NA
TTC3,0.039892117,0.140182769,104.5433911,0.284572189,0.776534846,0.887835675,NO,NA
HLA-DMB,0.048537772,0.170750894,117.4826099,0.284260721,0.776710997,0.887914585,NO,NA
NARF,0.070169925,0.247318377,99.99001545,0.283723054,0.777209275,0.888239172,NO,NA
PLIN3,-0.057109874,0.201328797,116.2421832,-0.283664706,0.777171958,0.888239172,NO,NA
SUMF1,0.068681217,0.243429272,112.942896,0.282140336,0.778352261,0.888446166,NO,NA
NOL10,0.060186677,0.213404632,107.5604319,0.282030788,0.77846184,0.888446166,NO,NA
PFDN1,-0.057639647,0.203666585,94.51282134,-0.283009835,0.777788229,0.888446166,NO,NA
RASA1,0.052374469,0.185165858,116.3139943,0.282851654,0.777793314,0.888446166,NO,NA
TMBIM6,0.04329434,0.153065613,102.8898843,0.282848248,0.777861426,0.888446166,NO,NA
MRPS14,0.068845957,0.243585724,114.4822374,0.282635433,0.777966691,0.888446166,NO,NA
CDT1,0.075633751,0.268144595,102.7414647,0.282063305,0.778462362,0.888446166,NO,NA
OPA1,0.051371595,0.181794564,90.07501599,0.282580476,0.778146775,0.888446166,NO,NA
CPNE7,-0.078412967,0.277879016,103.944486,-0.282183837,0.778363641,0.888446166,NO,NA
CAV2,-0.073154126,0.259179097,116.3670298,-0.282253187,0.778250771,0.888446166,NO,NA
MAPKAPK2,0.046441802,0.164704619,96.49678681,0.281970245,0.778570173,0.888446866,NO,NA
MTUS1,-0.080373444,0.286020773,114.3946565,-0.281005617,0.779213714,0.888720682,NO,NA
INAVA,0.073052926,0.25985606,108.6289988,0.281128429,0.779146677,0.888720682,NO,NA
UPF3B,-0.067015602,0.238269026,88.12306789,-0.281260232,0.77917017,0.888720682,NO,NA
CMPK1,0.052982858,0.188668645,115.693011,0.280824924,0.779346273,0.888720682,NO,NA
H2BC6,0.089639652,0.319081059,113.0562554,0.280930658,0.779277064,0.888720682,NO,NA
ZNF91,-0.082779749,0.295879656,110.9159335,-0.279775061,0.780171164,0.889538947,NO,NA
MEF2D,-0.059417129,0.212554556,117.7750022,-0.279538249,0.780322111,0.889588674,NO,NA
SMYD4,0.05488055,0.196442162,71.80153576,0.279372559,0.780762094,0.889967849,NO,NA
BIK,-0.075736941,0.271981496,117.9931757,-0.27846358,0.781143929,0.890155318,NO,NA
AVL9,-0.052543525,0.188613063,84.52711223,-0.2785784,0.781248767,0.890155318,NO,NA
ZNF428,-0.061317733,0.220081402,116.655221,-0.278613877,0.78103444,0.890155318,NO,NA
C1GALT1,-0.072860078,0.261862295,105.8322297,-0.278238139,0.781372437,0.890173849,NO,NA
LRRC47,-0.05635249,0.202954373,107.6796694,-0.277660881,0.781805087,0.890544333,NO,NA
ANKIB1,0.04340217,0.156341848,95.17607731,0.277610701,0.781913338,0.890545245,NO,NA
PIP4K2C,-0.049610115,0.179288014,114.5394499,-0.276706255,0.782504382,0.890839216,NO,NA
HSPE1,-0.034918105,0.126198471,108.9670562,-0.276691981,0.782540786,0.890839216,NO,NA
UQCRFS1,-0.059956441,0.21662778,110.5679621,-0.276771708,0.782472142,0.890839216,NO,NA
SHB,-0.05040263,0.182226358,112.1398094,-0.276593522,0.782601391,0.890839216,NO,NA
SCFD2,-0.059188869,0.214071953,101.4551208,-0.276490535,0.782733806,0.890867589,NO,NA
UBE4A,0.063401478,0.230296993,114.879619,0.275303107,0.78357793,0.891583455,NO,NA
RNF130,-0.053203377,0.193235264,113.8694651,-0.275329543,0.783562055,0.891583455,NO,NA
MTMR10,-0.058310153,0.211861482,74.1359855,-0.275227719,0.78390692,0.891835354,NO,NA
LCLAT1,-0.058884419,0.214696167,92.15781267,-0.274268609,0.784492048,0.891942267,NO,NA
PKP2,-0.068812975,0.252111428,113.2543052,-0.27294667,0.785391283,0.891942267,NO,NA
BSCL2,-0.063016388,0.230357621,111.7203788,-0.273558946,0.784928679,0.891942267,NO,NA
NIPSNAP1,0.062834836,0.230147121,116.07033,0.273020298,0.785322778,0.891942267,NO,NA
ZNF322,-0.057647493,0.211055332,117.0045787,-0.273139243,0.785227702,0.891942267,NO,NA
AARSD1,0.061421962,0.225168313,115.5028526,0.27278244,0.785507554,0.891942267,NO,NA
PDXK,-0.043899548,0.160234772,114.7340498,-0.273970171,0.784600173,0.891942267,NO,NA
FAM50A,0.045240189,0.165815011,107.5221806,0.272835305,0.785503131,0.891942267,NO,NA
KDM3A,0.06509525,0.238429927,110.0872652,0.273016273,0.7853522,0.891942267,NO,NA
C8orf33,-0.049345463,0.179745855,112.2093091,-0.274529075,0.784182855,0.891942267,NO,NA
COLGALT1,0.05297384,0.19352912,117.861469,0.273725423,0.784774754,0.891942267,NO,NA
DDX11,0.073475054,0.269170853,90.79937636,0.272968091,0.785497613,0.891942267,NO,NA
VOPP1,-0.070633673,0.257746419,116.6969403,-0.274043277,0.784535853,0.891942267,NO,NA
ADIPOR1,0.04109144,0.150083965,99.58327949,0.273789677,0.784813334,0.891942267,NO,NA
CKMT1A,0.082506897,0.304032215,117.9056217,0.271375508,0.7865768,0.892324342,NO,NA
RNF185,-0.052111332,0.191695482,117.7697603,-0.27184434,0.786217693,0.892324342,NO,NA
TLK1,-0.047777186,0.175783269,113.6224594,-0.271795983,0.786272136,0.892324342,NO,NA
IMPA1,0.055076779,0.203269372,115.5932516,0.270954637,0.786909169,0.892324342,NO,NA
HDAC5,0.067092842,0.247608079,117.4487572,0.270963864,0.786894463,0.892324342,NO,NA
CSH2,0.072046532,0.265792795,105.0204655,0.271062772,0.786874814,0.892324342,NO,NA
TTC13,0.057607277,0.212257266,94.46753661,0.271403084,0.786673231,0.892324342,NO,NA
MFSD3,-0.062094135,0.22897556,117.9775514,-0.271182371,0.786724686,0.892324342,NO,NA
NUS1,0.063739679,0.235244041,113.4874931,0.270951303,0.786920683,0.892324342,NO,NA
TGIF2,0.049274098,0.181811739,117.9829642,0.271017141,0.786851435,0.892324342,NO,NA
MED22,-0.053851364,0.199204787,84.73694814,-0.270331675,0.787562425,0.892703032,NO,NA
ACSL3,-0.054394923,0.201291861,111.199968,-0.27022912,0.787484877,0.892703032,NO,NA
ZNF771,0.047797729,0.176961832,112.258575,0.270101911,0.787577772,0.892703032,NO,NA
DNASE2,-0.06411178,0.237813014,110.8709773,-0.269589032,0.787977545,0.893034034,NO,NA
SOCS6,-0.066241018,0.245773981,93.4819206,-0.269520061,0.78812353,0.89307736,NO,NA
BTBD1,-0.052778104,0.19769141,117.8741588,-0.266972166,0.789957101,0.893182618,NO,NA
SEH1L,0.061378351,0.229198301,110.7119609,0.267795839,0.789354753,0.893182618,NO,NA
SORBS1,-0.073577878,0.275701665,117.8297927,-0.266874986,0.790031921,0.893182618,NO,NA
STRIP1,-0.049725545,0.185454427,102.4978288,-0.268128107,0.789139579,0.893182618,NO,NA
APOC1,-0.085615267,0.318527589,114.6449603,-0.268784464,0.788578642,0.893182618,NO,NA
CALM2,0.03311063,0.124017949,97.15388555,0.266982561,0.790048476,0.893182618,NO,NA
PRPS1,0.056184538,0.209946288,115.5724531,0.267613868,0.789473559,0.893182618,NO,NA
TULP3,-0.054488902,0.203530676,75.95866975,-0.267718375,0.789641732,0.893182618,NO,NA
SPTBN2,0.056255869,0.209430396,117.8229383,0.268613679,0.788696745,0.893182618,NO,NA
SLC25A15,-0.050049167,0.186604768,115.8573995,-0.268209477,0.789015037,0.893182618,NO,NA
ABHD16A,-0.038022735,0.141932569,117.9651592,-0.267892949,0.789249578,0.893182618,NO,NA
BAZ1B,-0.046049684,0.171213034,111.3114647,-0.26896132,0.788457339,0.893182618,NO,NA
ZNRF4,-0.067286612,0.251742772,76.1455284,-0.267283193,0.789973727,0.893182618,NO,NA
TMCO4,0.064629153,0.240511166,100.9568825,0.268715811,0.788696739,0.893182618,NO,NA
BUB1,0.059656815,0.223349397,92.48390351,0.267100857,0.789986208,0.893182618,NO,NA
PELP1,0.059766448,0.223184026,88.00427202,0.26778999,0.789487614,0.893182618,NO,NA
PSMC1,0.043459043,0.162760769,104.9971338,0.267011782,0.789983821,0.893182618,NO,NA
YPEL1,0.066062985,0.24776274,117.0147121,0.266638094,0.79021713,0.893251442,NO,NA
STEAP3,-0.078071429,0.293486685,117.8811451,-0.266013529,0.790693494,0.893668032,NO,NA
SKIL,0.045492317,0.171690866,117.9833709,0.264966439,0.791497679,0.894454971,NO,NA
EML2,0.050472361,0.190588027,111.4301334,0.264824404,0.79163398,0.894487038,NO,NA
POU5F1,-0.05315286,0.201316859,96.1083893,-0.264025876,0.792325296,0.895146136,NO,NA
LY6K,0.071957993,0.272963666,115.192823,0.263617477,0.792545684,0.895273085,NO,NA
TRIM72,-0.061733881,0.234881391,96.42067269,-0.262830023,0.793242376,0.895467824,NO,NA
GTPBP10,0.051075254,0.194577054,102.8650305,0.262493716,0.793465812,0.895467824,NO,NA
USP28,0.054348668,0.206435476,69.20174605,0.263271939,0.7931233,0.895467824,NO,NA
LCE1D,0.064974667,0.247106201,116.7285774,0.262942277,0.793058612,0.895467824,NO,NA
RBM12B,0.044766814,0.1702097,117.9989907,0.263009771,0.79300173,0.895467824,NO,NA
DAZAP1,0.039266206,0.149644078,117.5618565,0.262397324,0.793474385,0.895467824,NO,NA
SDHAF1,0.060519551,0.230478409,90.00356491,0.262582301,0.793472648,0.895467824,NO,NA
TENT4A,0.057836758,0.221336912,99.56938833,0.26130643,0.794395945,0.896263762,NO,NA
DCTN4,-0.053977071,0.206596452,112.740134,-0.261268143,0.794362415,0.896263762,NO,NA
AIFM2,-0.050400373,0.193172804,115.4655585,-0.260908225,0.794628048,0.896403602,NO,NA
SUMO3,0.042446641,0.163021561,112.7291738,0.260374398,0.795049992,0.89645633,NO,NA
SHTN1,0.057257727,0.219985791,116.6110328,0.260279206,0.795107442,0.89645633,NO,NA
FBXO11,0.055233629,0.211877627,113.1626333,0.260686464,0.794808092,0.89645633,NO,NA
COQ10B,-0.043174353,0.165773268,118,-0.260442193,0.794976635,0.89645633,NO,NA
ACVR1,0.053784738,0.207502902,106.5848505,0.259199933,0.795980935,0.896465551,NO,NA
PDCL,0.059927078,0.230768292,93.46484006,0.259685061,0.795677878,0.896465551,NO,NA
TFDP2,-0.065231565,0.250902322,93.99449808,-0.259987888,0.795441765,0.896465551,NO,NA
PYCR2,-0.051237835,0.197434801,110.306582,-0.259517749,0.795719521,0.896465551,NO,NA
POLD4,0.049187279,0.189550578,97.05772572,0.259494217,0.795803563,0.896465551,NO,NA
REEP4,-0.064060394,0.246261042,89.24591669,-0.260132066,0.795361115,0.896465551,NO,NA
MALRD1,-0.0493397,0.190300335,111.6592574,-0.259272799,0.795902166,0.896465551,NO,NA
ALG10B,-0.053597577,0.205768054,68.23230054,-0.260475695,0.795281341,0.896465551,NO,NA
CENPT,0.055083105,0.213014032,93.40904821,0.258589093,0.796521248,0.896952188,NO,NA
ECHS1,-0.048643308,0.188932237,117.9510764,-0.25746431,0.797268992,0.897600784,NO,NA
ADO,-0.054056284,0.209970629,110.2231793,-0.257446884,0.797313824,0.897600784,NO,NA
TYSND1,0.061105763,0.237571766,96.48717083,0.257209699,0.797564612,0.897761171,NO,NA
PRRC2C,0.049850348,0.194048837,117.7785952,0.256895888,0.79770738,0.897799941,NO,NA
RNPS1,-0.033638208,0.131219858,116.8497852,-0.256349983,0.798131385,0.898033249,NO,NA
TMC4,-0.067205585,0.262010841,97.71125928,-0.256499253,0.79810464,0.898033249,NO,NA
FAF1,0.046357223,0.18084634,87.42393595,0.256334869,0.79829451,0.898094869,NO,NA
VTA1,0.051904302,0.20288126,116.2449053,0.255835861,0.798529743,0.898237583,NO,NA
EIF4A2,-0.04612296,0.18052323,117.8691858,-0.255495981,0.798785359,0.898385567,NO,NA
GPN3,-0.044307042,0.17331148,79.92092187,-0.255649781,0.798878093,0.898385567,NO,NA
H4C4,0.071069012,0.278940322,106.3089359,0.254782141,0.799383586,0.898832066,NO,NA
ZNF569,0.065750133,0.258284973,80.27839392,0.254564297,0.7997106,0.899077788,NO,NA
C18orf25,-0.045383936,0.1791531,117.9292879,-0.253324868,0.800458269,0.899171969,NO,NA
ZBTB7C,0.071403833,0.281858143,117.9819907,0.253332517,0.800452177,0.899171969,NO,NA
PHF11,0.05715118,0.225713246,117.5862886,0.253202597,0.800553808,0.899171969,NO,NA
TARS2,-0.06351425,0.250299338,75.18958393,-0.253753169,0.800378856,0.899171969,NO,NA
E2F5,-0.050760834,0.200337564,116.4899761,-0.253376518,0.8004239,0.899171969,NO,NA
PPP1CA,-0.056180603,0.221422725,112.3238565,-0.253725552,0.80017144,0.899171969,NO,NA
ZNF614,0.049276656,0.19399603,106.7363456,0.254008581,0.799977604,0.899171969,NO,NA
CDIPT,0.052847104,0.209729523,115.3228299,0.251977421,0.801507029,0.89999868,NO,NA
BROX,0.052082011,0.206677044,115.5720806,0.251997077,0.801490907,0.89999868,NO,NA
CDV3,0.040401651,0.160981561,111.7498262,0.250970677,0.802297665,0.900398516,NO,NA
PFKP,-0.062988024,0.250888739,105.6346665,-0.25105959,0.802255751,0.900398516,NO,NA
FKTN,-0.054894813,0.218452927,100.2299239,-0.251288977,0.80210517,0.900398516,NO,NA
MTRNR2L10,0.077496611,0.308738461,113.7739655,0.25101055,0.802258723,0.900398516,NO,NA
CCDC125,-0.067332287,0.268718707,111.3987165,-0.250567918,0.80260974,0.900626798,NO,NA
DDX49,-0.043328891,0.172974499,78.95830979,-0.250492943,0.802856817,0.90078209,NO,NA
ZNF695,-0.057142124,0.228418168,73.65529561,-0.250164532,0.803156563,0.900996426,NO,NA
TBC1D13,-0.061675207,0.247067132,98.70270237,-0.249629346,0.803392784,0.90113945,NO,NA
ERCC1,0.0503405,0.202185876,113.6545312,0.24898129,0.803824635,0.901501837,NO,NA
PPIG,0.072818131,0.292677974,112.1927627,0.248799492,0.803970762,0.901543726,NO,NA
ADAM9,0.06019724,0.242408558,109.9522101,0.248329683,0.804342547,0.90155938,NO,NA
SLC2A11,0.054179609,0.218129953,87.62732645,0.248382253,0.804419838,0.90155938,NO,NA
BOD1L1,-0.052378775,0.2106644,86.18888785,-0.2486361,0.804233777,0.90155938,NO,NA
MVB12B,0.050685218,0.204021563,94.31371316,0.248430694,0.804341329,0.90155938,NO,NA
KANSL1,0.046565101,0.187703815,99.92719813,0.248077542,0.804583486,0.901620867,NO,NA
PSRC1,-0.061064526,0.246429266,108.8045284,-0.247797379,0.804758217,0.901694755,NO,NA
NFKBIZ,-0.073882485,0.299113765,106.4514275,-0.24700463,0.805380376,0.902069411,NO,NA
GOLGA5,0.045514219,0.184346247,117.7743225,0.246895282,0.805419117,0.902069411,NO,NA
